CpG_Site,t_stat,p_value
cg15603568,2.1589083399829656,0.03957618155810919
cg19547319,2.1589074944131683,0.03957625327133
cg16135716,2.1589056507693436,0.03957640963213899
cg13894021,2.1588845519322835,0.03957819907960803
cg03754180,2.1588775510469063,0.039578792858970695
cg08393086,-2.1588522704919044,0.03958093709294706
cg14065382,-2.1588509469779225,0.039581049352982935
cg13483474,-2.1588392910223773,0.039582038019731924
cg03923789,-2.158809308429721,0.0395845812668558
cg26526719,-2.1588037116087997,0.03958505602847067
cg14039479,-2.158802019479274,0.039585199567770846
cg27056742,-2.1587982796386984,0.03958551681115303
cg25027501,2.158769256964185,0.03958797882533585
cg18701983,-2.158768715697141,0.039588024742706354
cg11882563,-2.1587660140967895,0.03958825392859747
cg05376611,-2.1587546192413387,0.039589220605767986
cg11334692,-2.158745351810076,0.03959000681948339
cg18463686,2.1587275338592016,0.0395915184660891
cg07315521,2.1587183544018544,0.0395922972567974
cg04264002,-2.1587014268549503,0.03959373343603985
cg09765258,-2.158697098875055,0.03959410064113735
cg01249180,-2.1586856921824182,0.03959506845035719
cg27447477,2.1586631458885033,0.039596981469483414
cg27303674,-2.158635740667794,0.039599306872560275
cg01404893,2.158623372741224,0.039600356362768784
cg26944011,-2.1586104115709523,0.03960145621983998
cg03162810,-2.1586053675457766,0.039601884252368685
cg04654716,2.1585949671056794,0.03960276683966989
cg01749753,2.158584690020265,0.03960363897630461
cg12274443,-2.1585844553384423,0.03960365889213374
cg16399365,2.158566607514116,0.039605173540244586
cg05557233,2.1585578809273906,0.03960591413722064
cg20648108,2.15854688072382,0.03960684770629795
cg04539241,2.1585320452162304,0.039608106802456106
cg03835547,-2.1585192481369324,0.03960919292505603
cg09971653,-2.1585170369188704,0.03960938059979009
cg16138150,2.158513039081829,0.03960971991389074
cg24211476,-2.15850985735216,0.03960998996320945
cg10338571,-2.158488629085808,0.03961179175455172
cg05900140,2.15848598473114,0.03961201620455026
cg22214349,-2.158483377897976,0.03961223747087708
cg16367697,-2.1584724701057563,0.03961316332927504
cg18786515,2.15846340327954,0.039613932940367615
cg14025053,2.1584337987670046,0.0396164459261767
cg14266770,2.1584274715600276,0.03961698303108045
cg16407924,-2.158423549051231,0.03961731600887159
cg26095658,2.15840496345426,0.039618893755368915
cg07042359,2.158361573315731,0.03962257739841622
cg05361272,-2.158354708940749,0.03962316018348643
cg16176069,-2.158338194022685,0.03962456233056344
cg14756878,2.1583314635922872,0.03962513376927667
cg26071680,2.1583277480429888,0.03962544923646643
cg11779299,-2.1583271997904827,0.039625495785810906
cg15660418,2.1583178578148416,0.039626288973180726
cg07801506,2.1583175062319424,0.03962631882486483
cg15818557,-2.1583164661303926,0.03962640713639634
cg17953764,2.1583113465682846,0.03962684182379709
cg15402232,2.1582995321162413,0.03962784497146484
cg25333204,-2.15829045995499,0.03962861529069067
cg07772516,2.158290444320269,0.03962861661824986
cg14161369,-2.1582822600705067,0.039629311556226454
cg09406795,2.1582735010212004,0.03963005531344412
cg03620123,-2.158257730614123,0.0396313944576123
cg00620976,-2.158256403377008,0.03963150716180277
cg22491001,2.158219046548556,0.039634679486578214
cg18632634,2.158213173125519,0.03963517827563633
cg06543101,-2.158204466534411,0.039635917676327403
cg00690609,2.1582020679533063,0.03963612137618846
cg16194715,-2.158193931807089,0.039636812346604794
cg02765859,2.1581848646364556,0.039637582397901897
cg16136098,2.1581631139015847,0.039639429685981054
cg15044767,2.158151115018323,0.039640448783081775
cg09443102,2.1581431167725276,0.03964112810840824
cg23061046,2.1581425070135025,0.03964117989828521
cg18118703,-2.1581404928036707,0.03964135097560806
cg09928274,-2.1581308750251758,0.03964216787269115
cg14270581,2.158126327296215,0.039642554144526235
cg13525231,-2.158120219768337,0.03964307290677199
cg14398691,2.1581122444181116,0.03964375032757256
cg20385708,-2.1581080273351643,0.039644108527902344
cg26105232,2.1581058634863255,0.039644292327015766
cg04498023,2.158098443270129,0.039644922612116315
cg07967717,2.1580753282868277,0.039646886093431394
cg00630245,-2.158074650498237,0.039646943668881746
cg21787291,2.158072479997414,0.039647128044814337
cg01871829,-2.158072438294773,0.03964713158730533
cg19994159,-2.158057421799095,0.03964840720359765
cg27009812,2.1580498440955327,0.039649050925781686
cg07128660,-2.1580412844541486,0.03964977807434337
cg24301690,2.1580411941662963,0.03964978574443412
cg13626632,-2.1580355643006905,0.039650264012723896
cg22548714,-2.1580187179519585,0.03965169517440396
cg17970936,-2.158018196963729,0.03965173943508083
cg26429925,2.158011661260632,0.039652294681020196
cg03810301,-2.158008902734327,0.03965252903593919
cg03217253,2.1579902728055447,0.039654111803129055
cg18274315,-2.157977315909844,0.039655212632355184
cg05629015,2.157960965421026,0.03965660182323967
cg12493218,2.1579394573573074,0.03965842928480688
cg14383004,-2.1579253091480237,0.03965963144751152
cg24486867,-2.1579207708643326,0.039660017068968594
cg01803627,-2.157912820523158,0.03966069262365904
cg27372422,2.1579109546541235,0.039660851171374883
cg02773403,-2.1579000538743296,0.039661777450147075
cg07594804,-2.157895038408898,0.03966220363892416
cg18925664,-2.1578771290252234,0.03966372552080898
cg17753169,-2.157873369907128,0.03966404496521931
cg16342332,-2.1578617768450417,0.03966503014133312
cg09793584,-2.1578601681015552,0.03966516685376437
cg18690705,-2.157859863675189,0.03966519272423119
cg12133444,2.157858522016301,0.03966530673996803
cg17578717,-2.1578506477354833,0.03966597591144313
cg00309873,-2.1578504035139496,0.039665996666018576
cg23461824,-2.157818396838876,0.03966871675981617
cg23258615,2.157815714765685,0.03966894470392813
cg21745612,2.157813147505394,0.03966916289141549
cg00321614,-2.1578130499773764,0.039669171180192274
cg27351624,-2.1577973556070855,0.03967050504407281
cg22061832,2.1577946119581144,0.03967073823080446
cg13566648,2.157777479604592,0.039672194362272366
cg08121252,2.1577680131519625,0.039672998965728345
cg13664931,2.157728568622205,0.03967635172029202
cg09398200,2.1577034901043954,0.03967848350671596
cg21544805,2.1576916231700736,0.039679492285031544
cg19776945,-2.157683139240439,0.03968021349666744
cg07563873,-2.1576828235655507,0.03968024033214726
cg18781835,-2.157663346921102,0.03968189607046688
cg12105077,-2.1576625653613433,0.03968196251330616
cg07859439,2.1576432952727638,0.03968360075527298
cg21486954,2.1576427699608285,0.03968364541538833
cg24774306,2.157639856382757,0.039683893118044274
cg06651878,2.157630757024343,0.03968466672394459
cg03354113,2.1576231993114536,0.03968530927304776
cg02936315,2.1576088881538085,0.03968652601868363
cg12842013,-2.1575951508706503,0.03968769400445437
cg18186343,2.1575828414026725,0.03968874061913445
ch.12.2352423F,-2.1575705128648144,0.039689788879977525
cg01449715,2.157566021457907,0.039690170777807905
cg18015026,-2.1575597299349134,0.039690705742430755
cg12084771,2.1575442227347463,0.0396920243383809
cg12315175,2.1575391203832077,0.03969245820605805
cg26531371,-2.157538789534439,0.039692486339230136
cg22912922,2.157534360143809,0.039692862986777204
cg22467301,2.1575309509059046,0.03969315288912366
cg24677220,-2.157529131715359,0.03969330758359334
cg02863947,2.157526697667819,0.039693514563136224
cg27531366,2.15751977441711,0.03969410328792043
cg14242526,-2.1575099873540853,0.039694935552856685
cg14169158,2.157508531394743,0.0396950593649705
cg06521827,-2.1574991330098703,0.039695858594704245
cg25065981,2.1574859446753605,0.039696980142428076
cg01090609,2.1574687517103603,0.03969844229005489
cg01058360,2.1574552765163237,0.03969958829959193
cg01328500,-2.1574458176657205,0.03970039275340058
cg22498365,-2.1574387414378196,0.03970099458008099
cg23973417,2.157438323261564,0.03970103014584256
cg23327851,2.1574372323266253,0.03970112292965695
cg01247919,2.1574286607527826,0.03970185194717167
cg05927742,2.1573944309323725,0.03970476333337552
cg17960615,2.1573846439778737,0.03970559578897953
cg10282857,2.1573818118030026,0.039705836690104086
cg09314258,-2.1573810874018586,0.039705898306936625
cg06653141,2.1573662418299007,0.039707161075187306
cg00917893,2.157365253851693,0.03970724511414792
cg22352800,2.1573598903320916,0.03970770134623025
cg03000848,-2.1573581256174412,0.03970785145753725
cg23950714,2.1573281851130344,0.03971039835357919
cg02226672,2.157321145916905,0.039710997165664376
cg09644662,-2.157315240046024,0.03971149957398597
cg26963196,-2.157300868989335,0.03971272213351431
cg00805874,-2.1572677734567454,0.03971553773012859
cg25655593,2.157246532710023,0.039717344876981295
cg19114576,-2.1572093783759554,0.03972050611677967
cg04956306,2.1571881816594853,0.0397223097192648
cg13400248,2.157185300074326,0.039722554915450535
cg20332725,2.1571728995651647,0.03972361009927852
cg12189551,2.1571552188281626,0.03972511463147988
cg18036707,2.1571461914884456,0.039725882827442265
cg07147383,2.157123411819413,0.03972782135900311
cg16919449,2.1571211471204954,0.03972801408768776
cg02339850,-2.157111230659131,0.039728858000686665
cg06529761,-2.1571090764767047,0.03972904132853966
cg06047587,-2.157102637041221,0.039729589349721706
cg04673737,-2.157085205899056,0.039731072842115564
cg12971694,2.1570762228037204,0.03973183737553864
cg16199747,2.1570727803033463,0.0397321303634033
cg23414595,2.157070797962992,0.03973229907934298
cg19361800,2.157067025231608,0.039732620176286954
cg02958004,-2.157065586393892,0.03973274263629084
cg17620505,-2.1570641019765753,0.039732868975944885
cg17330838,2.1570635475452336,0.03973291616402329
cg17360781,2.1570624245916457,0.039733011739621404
cg09977718,2.1570617129118013,0.039733072311444725
cg19423311,2.1570586566493675,0.03973333243410765
cg07980216,2.157051407969088,0.03973394938525961
ch.16.53179517R,-2.1570431347746353,0.03973465354553983
cg26564172,-2.157033739457497,0.03973545322710836
cg15501359,-2.1570297364606676,0.039735793946194156
cg10331779,2.1570241957577094,0.039736265552988925
cg12613020,2.1570208606683026,0.039736549427473726
cg23166252,2.1570098558434334,0.03973748614356114
cg21492127,-2.1570055968599644,0.039737848667881825
cg02124645,-2.1569941235013004,0.03973882529393947
cg23290344,2.1569882501192343,0.03973932525157613
cg12340144,2.156982589009281,0.03973980714537964
cg18101488,2.1569741313411503,0.03974052710189293
cg04684267,2.1569705735471825,0.039740829961544134
cg04178316,2.156959693826369,0.039741756118046596
cg12246472,-2.156958523614068,0.03974185573569849
cg08439295,-2.1569455320372155,0.03974296169564713
cg25803316,-2.156934914430139,0.039743865582362294
cg27633287,2.156928390255478,0.03974442100050742
cg10776919,2.156889829383054,0.0397477039189239
cg26239051,-2.1568874107292,0.03974790984151973
cg25537724,2.1568866999130933,0.03974797036011626
cg01796438,2.1568845619198957,0.039748152388491
cg23702688,2.1568417932538173,0.03975179386202358
cg09626984,2.1568409516308624,0.03975186552373328
cg16823535,2.1568282455564063,0.03975294742249668
cg21792134,2.1568183108793155,0.03975379336023924
cg01789576,-2.156799402517176,0.039755403451732604
cg27527922,2.15677976890722,0.03975707536150037
cg16168570,2.1567782159464954,0.039757207607322625
cg24268236,2.1567708794973757,0.039757832364273146
cg06528591,-2.1567538152719363,0.0397592855526523
cg09181559,-2.1567462862801032,0.039759926736232166
cg23413809,2.1567395818096364,0.03976049770975345
cg10878312,2.1567392705806867,0.03976052421515524
cg05517900,-2.1567326992317075,0.03976108385908693
cg16944820,-2.156691386559842,0.03976460238268911
cg25204088,2.156678417192864,0.039765707017035606
cg26983710,2.156635466110321,0.0397693654671529
cg26734522,-2.1566347416439204,0.03976942717770586
cg00097518,2.1566204123730093,0.03977064777258894
cg19250213,-2.1566169815975735,0.03977094001761639
cg25345746,-2.156602791305829,0.039772148814946694
cg15473218,2.156600428697046,0.03977235007652163
cg27212428,-2.1565984503562303,0.03977251860448382
cg24304617,2.156595035150168,0.03977280953549361
cg15045174,2.1565794720726448,0.03977413533079687
cg14110969,-2.15655947420849,0.039775838976963
cg11031869,-2.1565555944537045,0.03977616950628692
cg25468341,2.1565360865465215,0.039777831487560235
cg15936066,2.1565349984419484,0.03977792419074357
cg17442155,2.1565325332920784,0.039778134214691216
cg10340904,-2.1565323256632403,0.03977815190413897
cg10573932,2.1565180383341835,0.039779369165054
cg26588688,-2.156498679881075,0.03978101853195576
cg25275945,-2.15649270099092,0.039781527954003526
cg03454041,-2.156490560539746,0.03978171032923884
cg04999329,-2.1564869558070714,0.03978201746896481
cg09655022,-2.156472954484566,0.03978321046585395
cg22768502,2.1564625596526947,0.03978409618874338
cg15672331,-2.1564613773498764,0.03978419693152519
cg02848097,-2.1564469688069856,0.039785424686668236
cg26958524,2.156437107450393,0.03978626499458672
cg05245416,-2.1564248524385405,0.03978730929326114
cg17159187,2.156421593789762,0.03978758697990884
cg18013408,2.1564209241393604,0.03978764404456582
cg05527530,2.1564186193723454,0.03978784044721625
cg18818484,-2.156410798033575,0.0397885069556099
cg09906297,-2.1563957600814776,0.03978978846776677
cg06436488,2.156393748418219,0.03978995990154956
cg19225068,2.156389084183431,0.03979035738980835
cg24217567,2.1563749591344283,0.03979156115471636
cg24395452,2.1563734667757393,0.039791688338408814
cg01450642,2.1563674150961694,0.03979220408607689
cg20516460,2.15636188539232,0.03979267535417088
cg06765909,-2.1563569922890005,0.03979309237225267
cg14620768,-2.1563451819116435,0.03979409893585297
cg03954999,2.1563360316694173,0.03979487879964219
cg01610979,2.156318553906044,0.0397963684457099
cg25492803,-2.156294753253352,0.039798397077719136
cg04166812,2.156289881697773,0.039798812312757614
cg08532673,-2.1562857651766483,0.039799163194214796
cg06515159,2.156276113509764,0.03979998588781694
cg07868561,-2.156276089026233,0.039799987974775686
cg17387069,-2.156269658586482,0.03980053610427789
cg20256403,-2.1562693958922434,0.03980055849642998
cg08696165,2.1562679988539295,0.039800677580671524
cg02418439,2.156261802213255,0.03980120578924949
cg13984200,2.1562086668085336,0.0398057353678979
cg16729495,-2.156182462456667,0.03980796935278264
cg25704253,-2.1561728474753274,0.039808789081500436
cg10622024,2.1561721955414295,0.03980884466290753
cg26004759,2.156167160344588,0.0398092739469969
cg18172186,-2.1561466577892476,0.039811021969232196
cg01882058,-2.156145164671295,0.03981114927328344
cg20022118,-2.1561418087038087,0.03981143540623081
cg26433812,2.1561385833006184,0.039811710408876544
cg08278503,2.1561320746934145,0.03981226534752428
cg27356396,2.156116550586714,0.039813588996082214
cg03629447,2.156109524989556,0.03981418804004209
cg22697364,2.156075239318951,0.03981711155471563
cg26842596,2.156070879359281,0.03981748333912414
cg16203125,2.156056918426371,0.03981867384285266
cg15270697,2.1560312738442904,0.03982086074029252
cg18250736,-2.156030868747353,0.0398208952866755
cg02106466,2.1560285736010716,0.03982109101564821
cg19062174,2.1560279376737155,0.03982114524737994
cg00614249,-2.1560173009821026,0.03982205235166981
cg09319676,-2.1560116554464686,0.03982253381429201
cg26005766,2.1559329675325114,0.039829245019626806
cg17726022,2.1559298585066715,0.0398295102057783
cg03539903,-2.15591454836426,0.039830816116233826
cg11154070,2.1559128068226125,0.03983096466707803
cg00423969,2.155898307137601,0.039832201487310225
cg02845988,2.1558841313029427,0.03983341071637342
cg23330710,-2.155881389159848,0.03983364463084264
cg13050981,2.155876353435004,0.03983407419911669
cg09647375,2.155873689307461,0.0398343014619524
cg13373406,2.1558693662593913,0.03983467024111941
cg25545182,-2.1558585831367276,0.0398355901125731
cg10287970,2.155857582592416,0.03983567546656223
cg15726557,-2.155854183019528,0.039835965477036044
cg27631621,-2.155850909052592,0.039836244774112725
cg05195452,-2.155847264867928,0.03983655565595277
cg22324487,-2.1558420104338993,0.039837003910415156
cg25345805,-2.1558264247133794,0.0398383335508948
cg24892628,2.1558234946215715,0.03983858352571898
cg16082253,2.1558151849468232,0.03983929245635168
cg06461811,-2.1557894596031595,0.039841487256875426
cg10281509,2.1557556485505476,0.03984437206756171
cg27021514,-2.155746029857151,0.0398451927833101
cg03393322,-2.155740117257872,0.039845697283797124
cg11596397,-2.155730658083976,0.03984650441241326
cg03271813,-2.155723501193078,0.039847115102459696
cg01686177,-2.155716987374292,0.039847670927107705
cg13165240,2.155715018888452,0.039847838899517034
cg07537417,2.1557042022526334,0.039848761902661255
cg11736524,-2.155701789374406,0.03984896780054276
cg17107691,2.1556988671870734,0.03984921716051783
cg11474135,-2.155692280639984,0.03984977921762896
cg10569414,-2.1556721351498824,0.039851498359027696
cg06421526,2.1556622659533944,0.03985234058385046
cg24972816,-2.15566183348851,0.03985237749022407
cg25571757,2.155657420594246,0.03985275408653506
cg27258025,2.15563418940496,0.03985473668825162
cg10841756,2.155621966035417,0.03985577989339183
cg22684968,2.1556122312951174,0.039856610723596426
cg20716058,2.1555838591411054,0.03985903228820225
cg00423729,2.1555828724372645,0.03985911650578615
cg10913077,-2.1555767737856475,0.039859637044134914
cg08339208,2.155560698397459,0.039861009156233876
cg22429121,2.155554211941999,0.03986156281852569
cg16404903,-2.1555412706046098,0.03986266746864407
cg04557294,-2.155539294125207,0.039862836179908066
cg03465464,-2.155537485171524,0.03986299059182254
cg12117273,2.155536300067331,0.03986309175236274
cg00445518,2.155513836274042,0.039865009306051157
cg10608064,-2.155506133877343,0.03986566681680968
cg20372690,2.1555059315813145,0.03986568408582696
cg04212651,-2.155490227780548,0.03986702466249914
cg22687380,-2.1554898518174213,0.0398670567576055
cg14285788,-2.1554842410154906,0.03986753574159142
cg08414231,2.15545085173837,0.03987038623005817
cg09379497,2.155428126080005,0.03987232645496988
cg19791727,-2.155425987923806,0.039872509006454455
cg08919649,2.1554033412384244,0.03987444258087512
cg20956548,2.155374656124167,0.03987689183682536
cg21806273,2.1553696924173655,0.0398773156726848
cg14200609,-2.155365013825928,0.03987771516709629
cg03554335,2.1553563188042135,0.03987845762497109
cg21513254,2.1553560312063684,0.03987848218283052
cg27546431,2.155354872550635,0.03987858112009493
cg19570723,-2.155341346306301,0.03987973613826544
cg07458308,2.155309911441922,0.03988242050515002
cg16546017,-2.155295531569828,0.03988364852207506
cg20051033,2.155293748089717,0.039883800830637764
cg03783110,2.155258823743361,0.03988678346211932
cg23915008,2.1552502889042473,0.039887512390261955
cg13393433,2.155236828108245,0.03988866204985185
cg24591913,2.1552234957927427,0.03988980076538634
cg11322464,2.155218325303142,0.03989024238568225
cg13197103,-2.155213419353404,0.03989066141522124
cg00673251,2.155185616817771,0.03989303617425833
cg22551145,-2.155159135745582,0.03989529817777697
cg12013443,2.1551098820744428,0.039899505713413795
cg14159818,2.1550967639989134,0.039900626402786396
cg15532138,-2.155096700286175,0.03990063184589341
cg07823452,2.155077820540015,0.03990224480973871
cg25273903,2.1550549801025083,0.03990419622745984
cg26315263,2.1550451084105133,0.03990503966130004
cg00495693,-2.15503788375813,0.0399056569431226
cg14299508,-2.1550377118565467,0.03990567163067684
cg23554497,2.1550270048071507,0.039906586468130174
cg04486436,-2.1550237640343255,0.03990686337167596
cg06591579,2.1550149208660443,0.039907618973228184
cg19038490,-2.155002173267581,0.03990870821002103
cg25403416,-2.1550015482986304,0.03990876161207089
cg04858155,2.1549476232388907,0.03991336961555723
cg01860774,-2.1549435095593674,0.03991372115717426
cg25867545,2.15492882335304,0.0399149762149878
cg14203613,2.1549258786349634,0.03991522786975283
cg26406150,-2.1549139008537743,0.03991625150213036
cg20449382,-2.15490118330985,0.03991733838101433
cg00760203,2.1548967725360098,0.039917715344960816
cg12066473,-2.1548940927173956,0.039917944375487686
cg23445341,2.154893896920653,0.0399179611092899
cg18817990,2.1548656236790418,0.03992037755257954
cg09370867,2.154863655323822,0.03992054578784987
cg17546215,-2.1548510366763245,0.03992162431838789
cg20159775,2.1548384012140045,0.03992270431221422
cg03077331,2.1548315183338795,0.03992329262522806
cg10838086,-2.154830885952621,0.03992334667829794
cg06171830,-2.1548030554967745,0.03992572556372168
cg16376000,2.1547981193959735,0.03992614750386494
cg03707403,2.154775661018292,0.03992806730654953
cg00558215,2.1547507065628584,0.039930200577499256
cg11384718,-2.1547173421384445,0.03993305294711396
cg00748640,-2.1546956752749202,0.03993490537404975
cg07272654,2.15467875842164,0.03993635174823011
cg23128584,2.154671563704516,0.03993696690360591
cg01250212,-2.1546570996542007,0.03993820361974126
cg01150683,2.1546543321200824,0.039938440255432785
cg18425002,-2.154646808317114,0.03993908357825327
cg11464238,-2.1546388949886013,0.039939760217455274
cg22396979,-2.1546279271991366,0.039940698049166716
cg04682120,2.1546252001254724,0.03994093123833329
cg01947583,2.1546195495844733,0.0399414144139544
cg03146062,2.154599232315505,0.039943151779109745
cg22263591,-2.1545761864936095,0.03994512254938186
cg24665290,2.1545336603163094,0.0399487594162404
cg14898223,2.1545294859667026,0.039949116425340894
cg00309965,2.1545178427694873,0.03995011221886166
cg27561819,-2.154517357647709,0.03995015370976159
cg25013910,-2.154494225504036,0.03995213217207068
cg22375674,2.154482725404393,0.03995311579331054
cg14977433,-2.1544823970959994,0.039953143874351164
cg15324651,2.154476693405999,0.039953631728083146
cg13699121,-2.154476134099742,0.03995367956751351
cg04849842,2.154458320439971,0.03995520325924728
cg05920420,2.154456844754529,0.03995532948436033
cg22063369,-2.1544427529859083,0.039956534864272766
cg18754388,2.1544228862729664,0.039958234275867706
cg11580351,-2.1544187089374396,0.03995859161609851
cg02725370,2.1544050546342715,0.039959759660915826
cg11299104,-2.1543867511911956,0.03996132546002302
cg12143789,2.1543803681972435,0.039961871516976145
cg08649013,-2.1543614952916457,0.03996348610889057
cg04568799,2.1543449148124925,0.039964904630048884
cg02341759,-2.154344130104113,0.03996497176586131
cg22724921,-2.154342795802883,0.03996508592238249
cg26840146,-2.154333295630985,0.039965898720718485
cg13539253,2.1543308413384863,0.03996610870299066
cg16227703,2.1543305448859886,0.03996613406668836
cg10671510,2.1543148007864,0.03996748111120733
cg08983961,2.154311670347321,0.03996774895230865
cg09137533,2.1542710052096874,0.03997122841684541
cg15029631,2.1542503537163555,0.039972995541204176
cg02467154,-2.1542501344223943,0.03997301430630915
cg06234584,2.154245651732713,0.03997339789425908
cg25358853,2.1542346505900585,0.039974339286277666
cg00862597,-2.154233670020254,0.0399744231967587
cg27279991,-2.1542321915041542,0.0399745497183878
cg11718235,2.15423176940328,0.039974585839054576
cg24182300,2.1541954916284856,0.0399776903657633
cg13985784,2.154194764168979,0.03997775262144072
cg19519911,-2.154180147369643,0.03997900353932478
cg26807448,2.1541667087253376,0.039980153660596145
cg06438484,2.1541650349237513,0.039980296911850156
cg03144708,-2.154157399140224,0.039980950421393595
cg16609818,-2.154155511626097,0.039981111966012124
cg05395321,-2.1541473925810677,0.03998180684854176
cg03700492,2.154119180787763,0.039984221487677586
cg06637517,2.1540962576237574,0.03998618357058716
cg18308516,-2.154092616364447,0.0399864952480798
cg26713273,2.1540837742706027,0.03998725210561852
cg14832990,-2.154080579712274,0.03998752555367793
cg26718561,-2.1540681665812915,0.039988588109726775
cg02530834,-2.154058215771944,0.039989439910852125
cg00907549,2.154048377180809,0.039990282121913516
cg03922571,-2.1540271721958715,0.03999209738216362
cg21494132,-2.154018138584771,0.03999287073002011
cg11284959,-2.1540126613199684,0.039993339633293074
cg10774586,2.154008904781448,0.039993661229716586
cg10696302,-2.154001858129339,0.03999426449826584
cg23977502,-2.153997192506562,0.03999466392979519
cg04268401,-2.1539681234826475,0.03999715265639305
cg25121292,2.1539590579837617,0.039997928821824826
cg04297067,2.1539473410154395,0.03999893201941464
ch.11.130636222R,2.1539414596277244,0.03999943558767361
cg27236629,2.1539317206073836,0.040000269461422246
cg14210694,2.1539315499270715,0.040000284075539086
cg07099606,2.153902974537027,0.04000273084617726
cg23420260,2.153902589768027,0.04000276379297444
cg20383347,-2.153899276447951,0.040003047505203955
cg20563208,-2.153893791624911,0.040003517162357
cg18024801,-2.153882066094406,0.040004521218444875
cg07970248,2.1538780032330505,0.04000486912614123
cg13677785,-2.1538693506477045,0.040005610066428936
cg15529344,2.1538686825469124,0.040005667277908274
cg26420391,-2.1538492201794157,0.040007333931050604
cg08469491,2.1538394556104326,0.04000817013993989
cg07408740,2.153825716340936,0.040009346756919986
cg03982487,-2.1538218708929193,0.040009676082694186
cg21253282,2.153810632371587,0.040010638568246354
cg13884568,2.1538079653775464,0.04001086697706547
cg09832244,2.153786587790769,0.04001269785543141
cg12456269,2.153783289305709,0.04001298036007474
cg20303033,-2.1537757149757315,0.04001362908384067
cg02534164,-2.153754216962949,0.0400154703899109
cg15851274,-2.1537516538087322,0.04001568992927588
cg24679905,2.153733846965916,0.04001721515125952
cg01965939,2.1537252010698227,0.04001795572299907
cg07844507,2.153713547835054,0.040018953910332104
cg03755115,2.153708560041439,0.040019381159227256
cg16583536,-2.153696149462232,0.04002044425343955
cg15185794,2.1536850382875956,0.040021396061658644
cg03504160,2.153684323128014,0.04002145732453075
cg25558103,2.153684030958833,0.040021482352707485
cg24007915,-2.1536698099269325,0.04002270059017232
cg16960396,-2.1536686374972582,0.04002280102724332
cg06511312,2.153659133393745,0.04002361521174544
cg23012192,-2.153613200179891,0.04002755036402241
cg02294302,2.153585208984647,0.04002994857214964
cg16402873,-2.1535820603986,0.04003021834232399
cg07319605,-2.1535814299297193,0.040030272360957186
cg21238404,-2.1535750424254148,0.040030819646603766
cg19912956,2.153547091354638,0.040033214591749286
cg24981169,-2.153521858116981,0.04003537677350096
cg26504440,2.1534961185140236,0.040037582452168395
cg19865525,2.1534892468538214,0.04003817131701012
cg14523312,2.1534816344015217,0.04003882367284642
cg00313297,-2.153473114751302,0.040039553783079856
cg10279535,-2.1534518830953826,0.04004137332849565
cg16255279,-2.1534379450770835,0.04004256785193498
cg14774305,2.1534265577802825,0.0400435437957333
cg18948941,-2.1534232322251907,0.04004382881513773
cg01951491,-2.153420740630766,0.04004404236045328
cg12581769,-2.1534174520819627,0.0400443242113309
cg09552402,2.1533953075061802,0.040046222197452866
cg17485827,2.1533765716503597,0.04004782808891361
cg08729434,2.1533705143240462,0.04004834728800593
cg21449397,-2.1533392678339403,0.0400510256525935
cg17283620,2.153335168716157,0.040051377029760395
cg20699780,2.15331879534798,0.040052780585527484
cg02639095,2.153308554658491,0.04005365845895003
cg02522990,-2.1532990259269416,0.04005447531590068
cg02188443,2.1532705501536453,0.04005691650956294
cg01134296,2.1532659621641472,0.04005730984480439
cg01178795,2.1532324021897002,0.04006018709690177
cg25815421,-2.1532319948676775,0.040060222019640754
cg15113922,2.1532218295603083,0.04006109357567448
cg07819010,-2.1532019195181635,0.04006280067768407
cg19412109,2.153171491947219,0.04006540968616952
cg00093436,-2.15314872449137,0.040067361978335124
cg01248010,2.1531456079548836,0.040067629225605375
cg12458913,2.1531346615182962,0.04006856791015649
cg22280038,2.1531161130602983,0.040070158532100414
cg03962678,2.1531117244922857,0.04007053488175448
cg07142954,-2.1531101954617244,0.04007066600730132
cg03110993,2.153106767563947,0.040070959975985386
cg03465513,2.153093322928012,0.04007211297586541
cg09019936,2.153092185109886,0.04007221055548529
cg00004121,2.1530669454211098,0.040074375173297795
cg09642381,-2.1530644069985025,0.040074592880451475
cg10660253,-2.153062946307437,0.04007471815671945
cg08237551,-2.1530534952096767,0.04007552873921876
cg12155356,2.153052793220048,0.04007558894661992
cg24523403,-2.1530507643027867,0.04007576296080703
ch.8.419879R,2.153038255409412,0.04007683582623413
cg27628212,-2.1530312676954644,0.0400774351611477
cg09430586,-2.1530303623922906,0.04007751280941726
cg14506032,-2.1530253519224054,0.040077942562155494
cg06855422,-2.1530035760797603,0.04007981034462161
cg10416668,-2.152967845375289,0.04008287524804281
cg00621646,-2.1529575656501083,0.04008375705969582
cg16002248,2.152954840632131,0.040083990819106484
cg03340119,2.1529522457063375,0.04008421341999063
cg15324424,2.1529412790355837,0.04008515418765368
cg24156537,-2.152934290777449,0.04008575368045671
cg09219280,2.152926797711153,0.040086396487498996
cg07223648,-2.1529115961075327,0.040087700614489165
cg20242280,2.152904411179767,0.040088317013857774
cg17984400,2.152895653752875,0.04008906833035017
cg08038033,2.152878341785212,0.04009055359438156
cg07414685,-2.1528710850304096,0.04009117619548648
cg21880476,2.1528698636336245,0.04009128098739077
cg15909056,-2.1528694183439216,0.04009131919187185
cg13813388,2.1528556576147047,0.040092499835976354
cg10829342,-2.152846856326805,0.04009325498585002
